"codeID","code","selfirst","selend","catID","catName","fileID","fileCatID","fileCat"
11,"partnership with public institutions",5991,6435,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",5991,6435,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",5991,6435,18,"vision",77,8,"Education State Plan"
112,"social/equality program",6436,6634,16,"promotion",77,1,"All five States"
112,"social/equality program",6436,6634,18,"vision",77,1,"All five States"
112,"social/equality program",6436,6634,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",6436,6634,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",6436,6634,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",6436,6634,18,"vision",77,8,"Education State Plan"
123,"mechanism for school permance",6635,6822,14,"development",77,1,"All five States"
123,"mechanism for school permance",6635,6822,16,"promotion",77,1,"All five States"
123,"mechanism for school permance",6635,6822,18,"vision",77,1,"All five States"
123,"mechanism for school permance",6635,6822,14,"development",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",6635,6822,16,"promotion",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",6635,6822,18,"vision",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",6635,6822,14,"development",77,8,"Education State Plan"
123,"mechanism for school permance",6635,6822,16,"promotion",77,8,"Education State Plan"
123,"mechanism for school permance",6635,6822,18,"vision",77,8,"Education State Plan"
124,"individual actions",6823,7074,12,"assess",77,1,"All five States"
124,"individual actions",6823,7074,18,"vision",77,1,"All five States"
124,"individual actions",6823,7074,12,"assess",77,5,"Mato-Grosso-do-Sul"
124,"individual actions",6823,7074,18,"vision",77,5,"Mato-Grosso-do-Sul"
124,"individual actions",6823,7074,12,"assess",77,8,"Education State Plan"
124,"individual actions",6823,7074,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",7075,7385,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",7075,7385,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",7075,7385,18,"vision",77,1,"All five States"
11,"partnership with public institutions",7075,7385,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",7075,7385,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",7075,7385,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",7075,7385,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",7075,7385,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",7075,7385,18,"vision",77,8,"Education State Plan"
124,"individual actions",7388,7565,12,"assess",77,1,"All five States"
124,"individual actions",7388,7565,18,"vision",77,1,"All five States"
124,"individual actions",7388,7565,12,"assess",77,5,"Mato-Grosso-do-Sul"
124,"individual actions",7388,7565,18,"vision",77,5,"Mato-Grosso-do-Sul"
124,"individual actions",7388,7565,12,"assess",77,8,"Education State Plan"
124,"individual actions",7388,7565,18,"vision",77,8,"Education State Plan"
125,"social assistance",7566,8100,12,"assess",77,1,"All five States"
125,"social assistance",7566,8100,18,"vision",77,1,"All five States"
125,"social assistance",7566,8100,12,"assess",77,5,"Mato-Grosso-do-Sul"
125,"social assistance",7566,8100,18,"vision",77,5,"Mato-Grosso-do-Sul"
125,"social assistance",7566,8100,12,"assess",77,8,"Education State Plan"
125,"social assistance",7566,8100,18,"vision",77,8,"Education State Plan"
81,"labs/environments for schools",8356,8774,14,"development",77,1,"All five States"
81,"labs/environments for schools",8356,8774,19,"material",77,1,"All five States"
81,"labs/environments for schools",8356,8774,20,"infrastructure",77,1,"All five States"
81,"labs/environments for schools",8356,8774,14,"development",77,5,"Mato-Grosso-do-Sul"
81,"labs/environments for schools",8356,8774,19,"material",77,5,"Mato-Grosso-do-Sul"
81,"labs/environments for schools",8356,8774,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
81,"labs/environments for schools",8356,8774,14,"development",77,8,"Education State Plan"
81,"labs/environments for schools",8356,8774,19,"material",77,8,"Education State Plan"
81,"labs/environments for schools",8356,8774,20,"infrastructure",77,8,"Education State Plan"
126,"incentivate parents participation",9058,9286,16,"promotion",77,1,"All five States"
126,"incentivate parents participation",9058,9286,18,"vision",77,1,"All five States"
126,"incentivate parents participation",9058,9286,16,"promotion",77,5,"Mato-Grosso-do-Sul"
126,"incentivate parents participation",9058,9286,18,"vision",77,5,"Mato-Grosso-do-Sul"
126,"incentivate parents participation",9058,9286,16,"promotion",77,8,"Education State Plan"
126,"incentivate parents participation",9058,9286,18,"vision",77,8,"Education State Plan"
112,"social/equality program",9287,9508,16,"promotion",77,1,"All five States"
112,"social/equality program",9287,9508,18,"vision",77,1,"All five States"
112,"social/equality program",9287,9508,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",9287,9508,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",9287,9508,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",9287,9508,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",10007,10415,18,"vision",77,1,"All five States"
128,"reestructuring learning content",10007,10415,19,"material",77,1,"All five States"
128,"reestructuring learning content",10007,10415,18,"vision",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",10007,10415,19,"material",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",10007,10415,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",10007,10415,19,"material",77,8,"Education State Plan"
11,"partnership with public institutions",10699,10891,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",10699,10891,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",10699,10891,18,"vision",77,1,"All five States"
11,"partnership with public institutions",10699,10891,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",10699,10891,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",10699,10891,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",10699,10891,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",10699,10891,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",10699,10891,18,"vision",77,8,"Education State Plan"
18,"learning contents",11059,11341,14,"development",77,1,"All five States"
18,"learning contents",11059,11341,19,"material",77,1,"All five States"
18,"learning contents",11059,11341,14,"development",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",11059,11341,19,"material",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",11059,11341,14,"development",77,8,"Education State Plan"
18,"learning contents",11059,11341,19,"material",77,8,"Education State Plan"
30,"training event",11342,11534,8,"training",77,1,"All five States"
30,"training event",11342,11534,13,"distribution",77,1,"All five States"
30,"training event",11342,11534,17,"expertise",77,1,"All five States"
30,"training event",11342,11534,8,"training",77,5,"Mato-Grosso-do-Sul"
30,"training event",11342,11534,13,"distribution",77,5,"Mato-Grosso-do-Sul"
30,"training event",11342,11534,17,"expertise",77,5,"Mato-Grosso-do-Sul"
30,"training event",11342,11534,8,"training",77,8,"Education State Plan"
30,"training event",11342,11534,13,"distribution",77,8,"Education State Plan"
30,"training event",11342,11534,17,"expertise",77,8,"Education State Plan"
88,"learning in right age",11535,11914,16,"promotion",77,1,"All five States"
88,"learning in right age",11535,11914,18,"vision",77,1,"All five States"
88,"learning in right age",11535,11914,16,"promotion",77,5,"Mato-Grosso-do-Sul"
88,"learning in right age",11535,11914,18,"vision",77,5,"Mato-Grosso-do-Sul"
88,"learning in right age",11535,11914,16,"promotion",77,8,"Education State Plan"
88,"learning in right age",11535,11914,18,"vision",77,8,"Education State Plan"
15,"academic achievements",11915,12333,12,"assess",77,1,"All five States"
15,"academic achievements",11915,12333,18,"vision",77,1,"All five States"
15,"academic achievements",11915,12333,12,"assess",77,5,"Mato-Grosso-do-Sul"
15,"academic achievements",11915,12333,18,"vision",77,5,"Mato-Grosso-do-Sul"
15,"academic achievements",11915,12333,12,"assess",77,8,"Education State Plan"
15,"academic achievements",11915,12333,18,"vision",77,8,"Education State Plan"
129,"dissemination",12334,12584,12,"assess",77,1,"All five States"
129,"dissemination",12334,12584,16,"promotion",77,1,"All five States"
129,"dissemination",12334,12584,18,"vision",77,1,"All five States"
129,"dissemination",12334,12584,12,"assess",77,5,"Mato-Grosso-do-Sul"
129,"dissemination",12334,12584,16,"promotion",77,5,"Mato-Grosso-do-Sul"
129,"dissemination",12334,12584,18,"vision",77,5,"Mato-Grosso-do-Sul"
129,"dissemination",12334,12584,12,"assess",77,8,"Education State Plan"
129,"dissemination",12334,12584,16,"promotion",77,8,"Education State Plan"
129,"dissemination",12334,12584,18,"vision",77,8,"Education State Plan"
112,"social/equality program",12585,13118,16,"promotion",77,1,"All five States"
112,"social/equality program",12585,13118,18,"vision",77,1,"All five States"
112,"social/equality program",12585,13118,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",12585,13118,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",12585,13118,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",12585,13118,18,"vision",77,8,"Education State Plan"
7,"partnership with international agencies",13400,13677,9,"partnership",77,1,"All five States"
7,"partnership with international agencies",13400,13677,15,"collaboration",77,1,"All five States"
7,"partnership with international agencies",13400,13677,18,"vision",77,1,"All five States"
7,"partnership with international agencies",13400,13677,9,"partnership",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",13400,13677,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",13400,13677,18,"vision",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",13400,13677,9,"partnership",77,8,"Education State Plan"
7,"partnership with international agencies",13400,13677,15,"collaboration",77,8,"Education State Plan"
7,"partnership with international agencies",13400,13677,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",13400,13677,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",13400,13677,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",13400,13677,18,"vision",77,1,"All five States"
11,"partnership with public institutions",13400,13677,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",13400,13677,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",13400,13677,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",13400,13677,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",13400,13677,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",13400,13677,18,"vision",77,8,"Education State Plan"
112,"social/equality program",14160,14393,16,"promotion",77,1,"All five States"
112,"social/equality program",14160,14393,18,"vision",77,1,"All five States"
112,"social/equality program",14160,14393,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",14160,14393,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",14160,14393,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",14160,14393,18,"vision",77,8,"Education State Plan"
112,"social/equality program",14394,14624,16,"promotion",77,1,"All five States"
112,"social/equality program",14394,14624,18,"vision",77,1,"All five States"
112,"social/equality program",14394,14624,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",14394,14624,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",14394,14624,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",14394,14624,18,"vision",77,8,"Education State Plan"
81,"labs/environments for schools",14716,14879,14,"development",77,1,"All five States"
81,"labs/environments for schools",14716,14879,19,"material",77,1,"All five States"
81,"labs/environments for schools",14716,14879,20,"infrastructure",77,1,"All five States"
81,"labs/environments for schools",14716,14879,14,"development",77,5,"Mato-Grosso-do-Sul"
81,"labs/environments for schools",14716,14879,19,"material",77,5,"Mato-Grosso-do-Sul"
81,"labs/environments for schools",14716,14879,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
81,"labs/environments for schools",14716,14879,14,"development",77,8,"Education State Plan"
81,"labs/environments for schools",14716,14879,19,"material",77,8,"Education State Plan"
81,"labs/environments for schools",14716,14879,20,"infrastructure",77,8,"Education State Plan"
130,"STEAM courses",14880,15013,16,"promotion",77,1,"All five States"
130,"STEAM courses",14880,15013,18,"vision",77,1,"All five States"
130,"STEAM courses",14880,15013,16,"promotion",77,5,"Mato-Grosso-do-Sul"
130,"STEAM courses",14880,15013,18,"vision",77,5,"Mato-Grosso-do-Sul"
130,"STEAM courses",14880,15013,16,"promotion",77,8,"Education State Plan"
130,"STEAM courses",14880,15013,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",15014,15233,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",15014,15233,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",15014,15233,18,"vision",77,1,"All five States"
11,"partnership with public institutions",15014,15233,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",15014,15233,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",15014,15233,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",15014,15233,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",15014,15233,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",15014,15233,18,"vision",77,8,"Education State Plan"
131,"extracurricular activities",15234,15572,16,"promotion",77,1,"All five States"
131,"extracurricular activities",15234,15572,19,"material",77,1,"All five States"
131,"extracurricular activities",15234,15572,16,"promotion",77,5,"Mato-Grosso-do-Sul"
131,"extracurricular activities",15234,15572,19,"material",77,5,"Mato-Grosso-do-Sul"
131,"extracurricular activities",15234,15572,16,"promotion",77,8,"Education State Plan"
131,"extracurricular activities",15234,15572,19,"material",77,8,"Education State Plan"
119,"meet ed-demand",16114,16539,12,"assess",77,1,"All five States"
119,"meet ed-demand",16114,16539,18,"vision",77,1,"All five States"
119,"meet ed-demand",16114,16539,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",16114,16539,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",16114,16539,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",16114,16539,18,"vision",77,8,"Education State Plan"
108,"physical school infrastructure",16540,16993,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",16540,16993,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",16540,16993,20,"infrastructure",77,8,"Education State Plan"
33,"trainning courses",16994,17341,8,"training",77,1,"All five States"
33,"trainning courses",16994,17341,13,"distribution",77,1,"All five States"
33,"trainning courses",16994,17341,17,"expertise",77,1,"All five States"
33,"trainning courses",16994,17341,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",16994,17341,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",16994,17341,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",16994,17341,8,"training",77,8,"Education State Plan"
33,"trainning courses",16994,17341,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",16994,17341,17,"expertise",77,8,"Education State Plan"
108,"physical school infrastructure",17342,17954,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",17342,17954,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",17342,17954,20,"infrastructure",77,8,"Education State Plan"
108,"physical school infrastructure",17955,18294,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",17955,18294,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",17955,18294,20,"infrastructure",77,8,"Education State Plan"
133,"L2 education",18295,18758,16,"promotion",77,1,"All five States"
133,"L2 education",18295,18758,17,"expertise",77,1,"All five States"
133,"L2 education",18295,18758,18,"vision",77,1,"All five States"
133,"L2 education",18295,18758,16,"promotion",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",18295,18758,17,"expertise",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",18295,18758,18,"vision",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",18295,18758,16,"promotion",77,8,"Education State Plan"
133,"L2 education",18295,18758,17,"expertise",77,8,"Education State Plan"
133,"L2 education",18295,18758,18,"vision",77,8,"Education State Plan"
117,"financial resources",97536,97906,16,"promotion",77,1,"All five States"
117,"financial resources",97536,97906,18,"vision",77,1,"All five States"
117,"financial resources",97536,97906,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",97536,97906,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",97536,97906,16,"promotion",77,8,"Education State Plan"
117,"financial resources",97536,97906,18,"vision",77,8,"Education State Plan"
117,"financial resources",97132,97535,16,"promotion",77,1,"All five States"
117,"financial resources",97132,97535,18,"vision",77,1,"All five States"
117,"financial resources",97132,97535,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",97132,97535,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",97132,97535,16,"promotion",77,8,"Education State Plan"
117,"financial resources",97132,97535,18,"vision",77,8,"Education State Plan"
27,"management units",96705,97128,14,"development",77,1,"All five States"
27,"management units",96705,97128,15,"collaboration",77,1,"All five States"
27,"management units",96705,97128,18,"vision",77,1,"All five States"
27,"management units",96705,97128,14,"development",77,5,"Mato-Grosso-do-Sul"
27,"management units",96705,97128,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
27,"management units",96705,97128,18,"vision",77,5,"Mato-Grosso-do-Sul"
27,"management units",96705,97128,14,"development",77,8,"Education State Plan"
27,"management units",96705,97128,15,"collaboration",77,8,"Education State Plan"
27,"management units",96705,97128,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",96074,96704,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",96074,96704,16,"promotion",77,1,"All five States"
90,"democratic/public participation",96074,96704,18,"vision",77,1,"All five States"
90,"democratic/public participation",96074,96704,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",96074,96704,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",96074,96704,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",96074,96704,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",96074,96704,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",96074,96704,18,"vision",77,8,"Education State Plan"
117,"financial resources",92838,96073,16,"promotion",77,1,"All five States"
117,"financial resources",92838,96073,18,"vision",77,1,"All five States"
117,"financial resources",92838,96073,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",92838,96073,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",92838,96073,16,"promotion",77,8,"Education State Plan"
117,"financial resources",92838,96073,18,"vision",77,8,"Education State Plan"
117,"financial resources",91716,92417,16,"promotion",77,1,"All five States"
117,"financial resources",91716,92417,18,"vision",77,1,"All five States"
117,"financial resources",91716,92417,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",91716,92417,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",91716,92417,16,"promotion",77,8,"Education State Plan"
117,"financial resources",91716,92417,18,"vision",77,8,"Education State Plan"
117,"financial resources",90871,91715,16,"promotion",77,1,"All five States"
117,"financial resources",90871,91715,18,"vision",77,1,"All five States"
117,"financial resources",90871,91715,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",90871,91715,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",90871,91715,16,"promotion",77,8,"Education State Plan"
117,"financial resources",90871,91715,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",90412,90868,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",90412,90868,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",90412,90868,18,"vision",77,1,"All five States"
11,"partnership with public institutions",90412,90868,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",90412,90868,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",90412,90868,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",90412,90868,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",90412,90868,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",90412,90868,18,"vision",77,8,"Education State Plan"
33,"trainning courses",89863,90041,8,"training",77,1,"All five States"
33,"trainning courses",89863,90041,13,"distribution",77,1,"All five States"
33,"trainning courses",89863,90041,17,"expertise",77,1,"All five States"
33,"trainning courses",89863,90041,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",89863,90041,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",89863,90041,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",89863,90041,8,"training",77,8,"Education State Plan"
33,"trainning courses",89863,90041,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",89863,90041,17,"expertise",77,8,"Education State Plan"
27,"management units",90042,90191,14,"development",77,1,"All five States"
27,"management units",90042,90191,15,"collaboration",77,1,"All five States"
27,"management units",90042,90191,18,"vision",77,1,"All five States"
27,"management units",90042,90191,14,"development",77,5,"Mato-Grosso-do-Sul"
27,"management units",90042,90191,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
27,"management units",90042,90191,18,"vision",77,5,"Mato-Grosso-do-Sul"
27,"management units",90042,90191,14,"development",77,8,"Education State Plan"
27,"management units",90042,90191,15,"collaboration",77,8,"Education State Plan"
27,"management units",90042,90191,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",89048,89862,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",89048,89862,16,"promotion",77,1,"All five States"
90,"democratic/public participation",89048,89862,18,"vision",77,1,"All five States"
90,"democratic/public participation",89048,89862,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",89048,89862,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",89048,89862,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",89048,89862,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",89048,89862,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",89048,89862,18,"vision",77,8,"Education State Plan"
27,"management units",88105,88455,14,"development",77,1,"All five States"
27,"management units",88105,88455,15,"collaboration",77,1,"All five States"
27,"management units",88105,88455,18,"vision",77,1,"All five States"
27,"management units",88105,88455,14,"development",77,5,"Mato-Grosso-do-Sul"
27,"management units",88105,88455,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
27,"management units",88105,88455,18,"vision",77,5,"Mato-Grosso-do-Sul"
27,"management units",88105,88455,14,"development",77,8,"Education State Plan"
27,"management units",88105,88455,15,"collaboration",77,8,"Education State Plan"
27,"management units",88105,88455,18,"vision",77,8,"Education State Plan"
80,"training in education management",88727,89047,8,"training",77,1,"All five States"
80,"training in education management",88727,89047,17,"expertise",77,1,"All five States"
80,"training in education management",88727,89047,18,"vision",77,1,"All five States"
80,"training in education management",88727,89047,8,"training",77,5,"Mato-Grosso-do-Sul"
80,"training in education management",88727,89047,17,"expertise",77,5,"Mato-Grosso-do-Sul"
80,"training in education management",88727,89047,18,"vision",77,5,"Mato-Grosso-do-Sul"
80,"training in education management",88727,89047,8,"training",77,8,"Education State Plan"
80,"training in education management",88727,89047,17,"expertise",77,8,"Education State Plan"
80,"training in education management",88727,89047,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",88457,88726,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",88457,88726,16,"promotion",77,1,"All five States"
90,"democratic/public participation",88457,88726,18,"vision",77,1,"All five States"
90,"democratic/public participation",88457,88726,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",88457,88726,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",88457,88726,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",88457,88726,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",88457,88726,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",88457,88726,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",87903,88104,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",87903,88104,16,"promotion",77,1,"All five States"
90,"democratic/public participation",87903,88104,18,"vision",77,1,"All five States"
90,"democratic/public participation",87903,88104,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",87903,88104,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",87903,88104,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",87903,88104,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",87903,88104,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",87903,88104,18,"vision",77,8,"Education State Plan"
117,"financial resources",87664,87902,16,"promotion",77,1,"All five States"
117,"financial resources",87664,87902,18,"vision",77,1,"All five States"
117,"financial resources",87664,87902,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",87664,87902,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",87664,87902,16,"promotion",77,8,"Education State Plan"
117,"financial resources",87664,87902,18,"vision",77,8,"Education State Plan"
80,"training in education management",87320,87663,8,"training",77,1,"All five States"
80,"training in education management",87320,87663,17,"expertise",77,1,"All five States"
80,"training in education management",87320,87663,18,"vision",77,1,"All five States"
80,"training in education management",87320,87663,8,"training",77,5,"Mato-Grosso-do-Sul"
80,"training in education management",87320,87663,17,"expertise",77,5,"Mato-Grosso-do-Sul"
80,"training in education management",87320,87663,18,"vision",77,5,"Mato-Grosso-do-Sul"
80,"training in education management",87320,87663,8,"training",77,8,"Education State Plan"
80,"training in education management",87320,87663,17,"expertise",77,8,"Education State Plan"
80,"training in education management",87320,87663,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",86911,87319,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",86911,87319,16,"promotion",77,1,"All five States"
90,"democratic/public participation",86911,87319,18,"vision",77,1,"All five States"
90,"democratic/public participation",86911,87319,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",86911,87319,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",86911,87319,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",86911,87319,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",86911,87319,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",86911,87319,18,"vision",77,8,"Education State Plan"
117,"financial resources",86107,86883,16,"promotion",77,1,"All five States"
117,"financial resources",86107,86883,18,"vision",77,1,"All five States"
117,"financial resources",86107,86883,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",86107,86883,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",86107,86883,16,"promotion",77,8,"Education State Plan"
117,"financial resources",86107,86883,18,"vision",77,8,"Education State Plan"
64,"hire teachers",83629,83981,17,"expertise",77,1,"All five States"
64,"hire teachers",83629,83981,17,"expertise",77,5,"Mato-Grosso-do-Sul"
64,"hire teachers",83629,83981,17,"expertise",77,8,"Education State Plan"
33,"trainning courses",83211,83628,8,"training",77,1,"All five States"
33,"trainning courses",83211,83628,13,"distribution",77,1,"All five States"
33,"trainning courses",83211,83628,17,"expertise",77,1,"All five States"
33,"trainning courses",83211,83628,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",83211,83628,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",83211,83628,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",83211,83628,8,"training",77,8,"Education State Plan"
33,"trainning courses",83211,83628,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",83211,83628,17,"expertise",77,8,"Education State Plan"
137,"healtly programs",82889,83183,16,"promotion",77,1,"All five States"
