"codeID","code","selfirst","selend","caseID","caseName","catID","catName","fileID"
29,"training material",1535,1740,5,"02.A-Remote",19,"material",63
29,"training material",1535,1740,8,"02.D-Remote (Strategies)",8,"training",63
29,"training material",1535,1740,8,"02.D-Remote (Strategies)",13,"distribution",63
29,"training material",1535,1740,8,"02.D-Remote (Strategies)",17,"expertise",63
29,"training material",1535,1740,8,"02.D-Remote (Strategies)",19,"material",63
29,"training material",1535,1740,11,"02.G-Remote (Strategies: Expertise)",8,"training",63
29,"training material",1535,1740,11,"02.G-Remote (Strategies: Expertise)",13,"distribution",63
29,"training material",1535,1740,11,"02.G-Remote (Strategies: Expertise)",17,"expertise",63
29,"training material",1535,1740,11,"02.G-Remote (Strategies: Expertise)",19,"material",63
37,"Google products",72,89,5,"02.A-Remote",13,"distribution",64
37,"Google products",72,89,5,"02.A-Remote",19,"material",64
37,"Google products",72,89,5,"02.A-Remote",20,"infrastructure",64
37,"Google products",72,89,8,"02.D-Remote (Strategies)",13,"distribution",64
37,"Google products",72,89,8,"02.D-Remote (Strategies)",19,"material",64
37,"Google products",72,89,8,"02.D-Remote (Strategies)",20,"infrastructure",64
37,"Google products",72,89,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
37,"Google products",72,89,12,"02.H-Remote (Strategies: Material)",19,"material",64
37,"Google products",72,89,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
3,"learning mobile apps",90,211,5,"02.A-Remote",13,"distribution",64
3,"learning mobile apps",90,211,5,"02.A-Remote",14,"development",64
3,"learning mobile apps",90,211,5,"02.A-Remote",19,"material",64
3,"learning mobile apps",90,211,5,"02.A-Remote",20,"infrastructure",64
3,"learning mobile apps",90,211,8,"02.D-Remote (Strategies)",13,"distribution",64
3,"learning mobile apps",90,211,8,"02.D-Remote (Strategies)",14,"development",64
3,"learning mobile apps",90,211,8,"02.D-Remote (Strategies)",19,"material",64
3,"learning mobile apps",90,211,8,"02.D-Remote (Strategies)",20,"infrastructure",64
3,"learning mobile apps",90,211,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
3,"learning mobile apps",90,211,12,"02.H-Remote (Strategies: Material)",14,"development",64
3,"learning mobile apps",90,211,12,"02.H-Remote (Strategies: Material)",19,"material",64
3,"learning mobile apps",90,211,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
23,"free Internet access",90,211,5,"02.A-Remote",13,"distribution",64
23,"free Internet access",90,211,5,"02.A-Remote",20,"infrastructure",64
23,"free Internet access",90,211,8,"02.D-Remote (Strategies)",13,"distribution",64
23,"free Internet access",90,211,8,"02.D-Remote (Strategies)",20,"infrastructure",64
23,"free Internet access",90,211,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
23,"free Internet access",90,211,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
13,"education TV",212,257,5,"02.A-Remote",13,"distribution",64
13,"education TV",212,257,5,"02.A-Remote",19,"material",64
13,"education TV",212,257,5,"02.A-Remote",20,"infrastructure",64
13,"education TV",212,257,8,"02.D-Remote (Strategies)",13,"distribution",64
13,"education TV",212,257,8,"02.D-Remote (Strategies)",19,"material",64
13,"education TV",212,257,8,"02.D-Remote (Strategies)",20,"infrastructure",64
13,"education TV",212,257,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
13,"education TV",212,257,12,"02.H-Remote (Strategies: Material)",19,"material",64
13,"education TV",212,257,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
36,"video/livestream platforms",212,257,5,"02.A-Remote",13,"distribution",64
36,"video/livestream platforms",212,257,5,"02.A-Remote",19,"material",64
36,"video/livestream platforms",212,257,5,"02.A-Remote",20,"infrastructure",64
36,"video/livestream platforms",212,257,8,"02.D-Remote (Strategies)",13,"distribution",64
36,"video/livestream platforms",212,257,8,"02.D-Remote (Strategies)",19,"material",64
36,"video/livestream platforms",212,257,8,"02.D-Remote (Strategies)",20,"infrastructure",64
36,"video/livestream platforms",212,257,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
36,"video/livestream platforms",212,257,12,"02.H-Remote (Strategies: Material)",19,"material",64
36,"video/livestream platforms",212,257,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
37,"Google products",278,387,5,"02.A-Remote",13,"distribution",64
37,"Google products",278,387,5,"02.A-Remote",19,"material",64
37,"Google products",278,387,5,"02.A-Remote",20,"infrastructure",64
37,"Google products",278,387,8,"02.D-Remote (Strategies)",13,"distribution",64
37,"Google products",278,387,8,"02.D-Remote (Strategies)",19,"material",64
37,"Google products",278,387,8,"02.D-Remote (Strategies)",20,"infrastructure",64
37,"Google products",278,387,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
37,"Google products",278,387,12,"02.H-Remote (Strategies: Material)",19,"material",64
37,"Google products",278,387,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
46,"learning platforms",388,626,5,"02.A-Remote",13,"distribution",64
46,"learning platforms",388,626,5,"02.A-Remote",14,"development",64
46,"learning platforms",388,626,5,"02.A-Remote",19,"material",64
46,"learning platforms",388,626,5,"02.A-Remote",20,"infrastructure",64
46,"learning platforms",388,626,8,"02.D-Remote (Strategies)",13,"distribution",64
46,"learning platforms",388,626,8,"02.D-Remote (Strategies)",14,"development",64
46,"learning platforms",388,626,8,"02.D-Remote (Strategies)",19,"material",64
46,"learning platforms",388,626,8,"02.D-Remote (Strategies)",20,"infrastructure",64
46,"learning platforms",388,626,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
46,"learning platforms",388,626,12,"02.H-Remote (Strategies: Material)",14,"development",64
46,"learning platforms",388,626,12,"02.H-Remote (Strategies: Material)",19,"material",64
46,"learning platforms",388,626,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
37,"Google products",649,668,5,"02.A-Remote",13,"distribution",64
37,"Google products",649,668,5,"02.A-Remote",19,"material",64
37,"Google products",649,668,5,"02.A-Remote",20,"infrastructure",64
37,"Google products",649,668,8,"02.D-Remote (Strategies)",13,"distribution",64
37,"Google products",649,668,8,"02.D-Remote (Strategies)",19,"material",64
37,"Google products",649,668,8,"02.D-Remote (Strategies)",20,"infrastructure",64
37,"Google products",649,668,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
37,"Google products",649,668,12,"02.H-Remote (Strategies: Material)",19,"material",64
37,"Google products",649,668,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
3,"learning mobile apps",669,722,5,"02.A-Remote",13,"distribution",64
3,"learning mobile apps",669,722,5,"02.A-Remote",14,"development",64
3,"learning mobile apps",669,722,5,"02.A-Remote",19,"material",64
3,"learning mobile apps",669,722,5,"02.A-Remote",20,"infrastructure",64
3,"learning mobile apps",669,722,8,"02.D-Remote (Strategies)",13,"distribution",64
3,"learning mobile apps",669,722,8,"02.D-Remote (Strategies)",14,"development",64
3,"learning mobile apps",669,722,8,"02.D-Remote (Strategies)",19,"material",64
3,"learning mobile apps",669,722,8,"02.D-Remote (Strategies)",20,"infrastructure",64
3,"learning mobile apps",669,722,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
3,"learning mobile apps",669,722,12,"02.H-Remote (Strategies: Material)",14,"development",64
3,"learning mobile apps",669,722,12,"02.H-Remote (Strategies: Material)",19,"material",64
3,"learning mobile apps",669,722,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
13,"education TV",725,781,5,"02.A-Remote",13,"distribution",64
13,"education TV",725,781,5,"02.A-Remote",19,"material",64
13,"education TV",725,781,5,"02.A-Remote",20,"infrastructure",64
13,"education TV",725,781,8,"02.D-Remote (Strategies)",13,"distribution",64
13,"education TV",725,781,8,"02.D-Remote (Strategies)",19,"material",64
13,"education TV",725,781,8,"02.D-Remote (Strategies)",20,"infrastructure",64
13,"education TV",725,781,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
13,"education TV",725,781,12,"02.H-Remote (Strategies: Material)",19,"material",64
13,"education TV",725,781,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
40,"education radio",725,781,5,"02.A-Remote",13,"distribution",64
40,"education radio",725,781,5,"02.A-Remote",19,"material",64
40,"education radio",725,781,5,"02.A-Remote",20,"infrastructure",64
40,"education radio",725,781,8,"02.D-Remote (Strategies)",13,"distribution",64
40,"education radio",725,781,8,"02.D-Remote (Strategies)",19,"material",64
40,"education radio",725,781,8,"02.D-Remote (Strategies)",20,"infrastructure",64
40,"education radio",725,781,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
40,"education radio",725,781,12,"02.H-Remote (Strategies: Material)",19,"material",64
40,"education radio",725,781,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
37,"Google products",811,882,5,"02.A-Remote",13,"distribution",64
37,"Google products",811,882,5,"02.A-Remote",19,"material",64
37,"Google products",811,882,5,"02.A-Remote",20,"infrastructure",64
37,"Google products",811,882,8,"02.D-Remote (Strategies)",13,"distribution",64
37,"Google products",811,882,8,"02.D-Remote (Strategies)",19,"material",64
37,"Google products",811,882,8,"02.D-Remote (Strategies)",20,"infrastructure",64
37,"Google products",811,882,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
37,"Google products",811,882,12,"02.H-Remote (Strategies: Material)",19,"material",64
37,"Google products",811,882,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
36,"video/livestream platforms",883,902,5,"02.A-Remote",13,"distribution",64
36,"video/livestream platforms",883,902,5,"02.A-Remote",19,"material",64
36,"video/livestream platforms",883,902,5,"02.A-Remote",20,"infrastructure",64
36,"video/livestream platforms",883,902,8,"02.D-Remote (Strategies)",13,"distribution",64
36,"video/livestream platforms",883,902,8,"02.D-Remote (Strategies)",19,"material",64
36,"video/livestream platforms",883,902,8,"02.D-Remote (Strategies)",20,"infrastructure",64
36,"video/livestream platforms",883,902,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
36,"video/livestream platforms",883,902,12,"02.H-Remote (Strategies: Material)",19,"material",64
36,"video/livestream platforms",883,902,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
13,"education TV",904,913,5,"02.A-Remote",13,"distribution",64
13,"education TV",904,913,5,"02.A-Remote",19,"material",64
13,"education TV",904,913,5,"02.A-Remote",20,"infrastructure",64
13,"education TV",904,913,8,"02.D-Remote (Strategies)",13,"distribution",64
13,"education TV",904,913,8,"02.D-Remote (Strategies)",19,"material",64
13,"education TV",904,913,8,"02.D-Remote (Strategies)",20,"infrastructure",64
13,"education TV",904,913,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
13,"education TV",904,913,12,"02.H-Remote (Strategies: Material)",19,"material",64
13,"education TV",904,913,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
42,"social media",915,928,5,"02.A-Remote",15,"collaboration",64
42,"social media",915,928,5,"02.A-Remote",19,"material",64
42,"social media",915,928,5,"02.A-Remote",20,"infrastructure",64
42,"social media",915,928,8,"02.D-Remote (Strategies)",15,"collaboration",64
42,"social media",915,928,8,"02.D-Remote (Strategies)",19,"material",64
42,"social media",915,928,8,"02.D-Remote (Strategies)",20,"infrastructure",64
42,"social media",915,928,12,"02.H-Remote (Strategies: Material)",15,"collaboration",64
42,"social media",915,928,12,"02.H-Remote (Strategies: Material)",19,"material",64
42,"social media",915,928,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
43,"interactive materials",930,1150,5,"02.A-Remote",13,"distribution",64
43,"interactive materials",930,1150,5,"02.A-Remote",14,"development",64
43,"interactive materials",930,1150,5,"02.A-Remote",19,"material",64
43,"interactive materials",930,1150,8,"02.D-Remote (Strategies)",13,"distribution",64
43,"interactive materials",930,1150,8,"02.D-Remote (Strategies)",14,"development",64
43,"interactive materials",930,1150,8,"02.D-Remote (Strategies)",19,"material",64
43,"interactive materials",930,1150,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
43,"interactive materials",930,1150,12,"02.H-Remote (Strategies: Material)",14,"development",64
43,"interactive materials",930,1150,12,"02.H-Remote (Strategies: Material)",19,"material",64
37,"Google products",1184,1205,5,"02.A-Remote",13,"distribution",64
37,"Google products",1184,1205,5,"02.A-Remote",19,"material",64
37,"Google products",1184,1205,5,"02.A-Remote",20,"infrastructure",64
37,"Google products",1184,1205,8,"02.D-Remote (Strategies)",13,"distribution",64
37,"Google products",1184,1205,8,"02.D-Remote (Strategies)",19,"material",64
37,"Google products",1184,1205,8,"02.D-Remote (Strategies)",20,"infrastructure",64
37,"Google products",1184,1205,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
37,"Google products",1184,1205,12,"02.H-Remote (Strategies: Material)",19,"material",64
37,"Google products",1184,1205,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
44,"Microsoft products",1209,1255,5,"02.A-Remote",13,"distribution",64
44,"Microsoft products",1209,1255,5,"02.A-Remote",19,"material",64
44,"Microsoft products",1209,1255,5,"02.A-Remote",20,"infrastructure",64
44,"Microsoft products",1209,1255,8,"02.D-Remote (Strategies)",13,"distribution",64
44,"Microsoft products",1209,1255,8,"02.D-Remote (Strategies)",19,"material",64
44,"Microsoft products",1209,1255,8,"02.D-Remote (Strategies)",20,"infrastructure",64
44,"Microsoft products",1209,1255,12,"02.H-Remote (Strategies: Material)",13,"distribution",64
44,"Microsoft products",1209,1255,12,"02.H-Remote (Strategies: Material)",19,"material",64
44,"Microsoft products",1209,1255,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",64
61,"training in innovative pedagogical practices",70,175,13,"03.A-Hybrid",8,"training",65
61,"training in innovative pedagogical practices",70,175,13,"03.A-Hybrid",17,"expertise",65
24,"equipment for teaching",290,449,13,"03.A-Hybrid",13,"distribution",65
24,"equipment for teaching",290,449,13,"03.A-Hybrid",20,"infrastructure",65
23,"free Internet access",478,524,13,"03.A-Hybrid",13,"distribution",65
23,"free Internet access",478,524,13,"03.A-Hybrid",20,"infrastructure",65
36,"video/livestream platforms",527,640,13,"03.A-Hybrid",13,"distribution",65
36,"video/livestream platforms",527,640,13,"03.A-Hybrid",19,"material",65
36,"video/livestream platforms",527,640,13,"03.A-Hybrid",20,"infrastructure",65
24,"equipment for teaching",1193,1300,13,"03.A-Hybrid",13,"distribution",65
24,"equipment for teaching",1193,1300,13,"03.A-Hybrid",20,"infrastructure",65
25,"equipment for students",1301,1341,13,"03.A-Hybrid",13,"distribution",65
25,"equipment for students",1301,1341,13,"03.A-Hybrid",20,"infrastructure",65
24,"equipment for teaching",1342,1477,13,"03.A-Hybrid",13,"distribution",65
24,"equipment for teaching",1342,1477,13,"03.A-Hybrid",20,"infrastructure",65
46,"learning platforms",1478,1543,13,"03.A-Hybrid",13,"distribution",65
46,"learning platforms",1478,1543,13,"03.A-Hybrid",14,"development",65
46,"learning platforms",1478,1543,13,"03.A-Hybrid",19,"material",65
46,"learning platforms",1478,1543,13,"03.A-Hybrid",20,"infrastructure",65
18,"learning contents",1544,1613,13,"03.A-Hybrid",14,"development",65
18,"learning contents",1544,1613,13,"03.A-Hybrid",19,"material",65
64,"hire teachers",1773,1819,13,"03.A-Hybrid",17,"expertise",65
33,"trainning courses",1821,1854,13,"03.A-Hybrid",8,"training",65
33,"trainning courses",1821,1854,13,"03.A-Hybrid",13,"distribution",65
33,"trainning courses",1821,1854,13,"03.A-Hybrid",17,"expertise",65
24,"equipment for teaching",1856,1939,13,"03.A-Hybrid",13,"distribution",65
24,"equipment for teaching",1856,1939,13,"03.A-Hybrid",20,"infrastructure",65
25,"equipment for students",1856,1939,13,"03.A-Hybrid",13,"distribution",65
25,"equipment for students",1856,1939,13,"03.A-Hybrid",20,"infrastructure",65
54,"num of access",49,266,5,"02.A-Remote",12,"assess",66
54,"num of access",49,266,5,"02.A-Remote",18,"vision",66
54,"num of access",49,266,5,"02.A-Remote",19,"material",66
15,"academic achievements",279,304,5,"02.A-Remote",12,"assess",66
15,"academic achievements",279,304,5,"02.A-Remote",18,"vision",66
34,"digital competences",327,849,5,"02.A-Remote",12,"assess",66
34,"digital competences",327,849,5,"02.A-Remote",17,"expertise",66
34,"digital competences",327,849,5,"02.A-Remote",18,"vision",66
50,"external assessments",872,1021,5,"02.A-Remote",12,"assess",66
50,"external assessments",872,1021,5,"02.A-Remote",15,"collaboration",66
50,"external assessments",872,1021,5,"02.A-Remote",18,"vision",66
34,"digital competences",1115,1204,5,"02.A-Remote",12,"assess",66
34,"digital competences",1115,1204,5,"02.A-Remote",17,"expertise",66
34,"digital competences",1115,1204,5,"02.A-Remote",18,"vision",66
51,"ed-tech adoption",1276,1455,5,"02.A-Remote",12,"assess",66
51,"ed-tech adoption",1276,1455,5,"02.A-Remote",17,"expertise",66
51,"ed-tech adoption",1276,1455,5,"02.A-Remote",18,"vision",66
52,"schools actions reports",1488,1600,5,"02.A-Remote",12,"assess",66
52,"schools actions reports",1488,1600,5,"02.A-Remote",18,"vision",66
33,"trainning courses",96,159,5,"02.A-Remote",8,"training",67
33,"trainning courses",96,159,5,"02.A-Remote",13,"distribution",67
33,"trainning courses",96,159,5,"02.A-Remote",17,"expertise",67
33,"trainning courses",96,159,6,"02.B-Remote (Goals)",8,"training",67
33,"trainning courses",96,159,6,"02.B-Remote (Goals)",13,"distribution",67
33,"trainning courses",96,159,6,"02.B-Remote (Goals)",17,"expertise",67
74,"monitoring tool",47,95,5,"02.A-Remote",12,"assess",67
74,"monitoring tool",47,95,5,"02.A-Remote",18,"vision",67
74,"monitoring tool",47,95,6,"02.B-Remote (Goals)",12,"assess",67
74,"monitoring tool",47,95,6,"02.B-Remote (Goals)",18,"vision",67
34,"digital competences",288,344,5,"02.A-Remote",12,"assess",67
34,"digital competences",288,344,5,"02.A-Remote",17,"expertise",67
34,"digital competences",288,344,5,"02.A-Remote",18,"vision",67
34,"digital competences",288,344,6,"02.B-Remote (Goals)",12,"assess",67
34,"digital competences",288,344,6,"02.B-Remote (Goals)",17,"expertise",67
34,"digital competences",288,344,6,"02.B-Remote (Goals)",18,"vision",67
72,"conceptualization of remote learning",345,413,5,"02.A-Remote",18,"vision",67
72,"conceptualization of remote learning",345,413,6,"02.B-Remote (Goals)",18,"vision",67
15,"academic achievements",573,624,5,"02.A-Remote",12,"assess",67
15,"academic achievements",573,624,5,"02.A-Remote",18,"vision",67
15,"academic achievements",573,624,6,"02.B-Remote (Goals)",12,"assess",67
15,"academic achievements",573,624,6,"02.B-Remote (Goals)",18,"vision",67
54,"num of access",545,572,5,"02.A-Remote",12,"assess",67
54,"num of access",545,572,5,"02.A-Remote",18,"vision",67
54,"num of access",545,572,5,"02.A-Remote",19,"material",67
54,"num of access",545,572,6,"02.B-Remote (Goals)",12,"assess",67
54,"num of access",545,572,6,"02.B-Remote (Goals)",18,"vision",67
54,"num of access",545,572,6,"02.B-Remote (Goals)",19,"material",67
34,"digital competences",726,784,5,"02.A-Remote",12,"assess",67
34,"digital competences",726,784,5,"02.A-Remote",17,"expertise",67
34,"digital competences",726,784,5,"02.A-Remote",18,"vision",67
34,"digital competences",726,784,6,"02.B-Remote (Goals)",12,"assess",67
34,"digital competences",726,784,6,"02.B-Remote (Goals)",17,"expertise",67
34,"digital competences",726,784,6,"02.B-Remote (Goals)",18,"vision",67
33,"trainning courses",925,974,5,"02.A-Remote",8,"training",67
33,"trainning courses",925,974,5,"02.A-Remote",13,"distribution",67
33,"trainning courses",925,974,5,"02.A-Remote",17,"expertise",67
33,"trainning courses",925,974,6,"02.B-Remote (Goals)",8,"training",67
33,"trainning courses",925,974,6,"02.B-Remote (Goals)",13,"distribution",67
33,"trainning courses",925,974,6,"02.B-Remote (Goals)",17,"expertise",67
25,"equipment for students",975,1131,5,"02.A-Remote",13,"distribution",67
25,"equipment for students",975,1131,5,"02.A-Remote",20,"infrastructure",67
25,"equipment for students",975,1131,6,"02.B-Remote (Goals)",13,"distribution",67
25,"equipment for students",975,1131,6,"02.B-Remote (Goals)",20,"infrastructure",67
24,"equipment for teaching",975,1130,5,"02.A-Remote",13,"distribution",67
24,"equipment for teaching",975,1130,5,"02.A-Remote",20,"infrastructure",67
24,"equipment for teaching",975,1130,6,"02.B-Remote (Goals)",13,"distribution",67
24,"equipment for teaching",975,1130,6,"02.B-Remote (Goals)",20,"infrastructure",67
24,"equipment for teaching",318,449,1,"01.A-Plan",13,"distribution",71
24,"equipment for teaching",318,449,1,"01.A-Plan",20,"infrastructure",71
24,"equipment for teaching",318,449,4,"01.C-Plan (Strategies)",13,"distribution",71
24,"equipment for teaching",318,449,4,"01.C-Plan (Strategies)",20,"infrastructure",71
77,"internet infrastructure in schools",451,539,1,"01.A-Plan",20,"infrastructure",71
77,"internet infrastructure in schools",451,539,4,"01.C-Plan (Strategies)",20,"infrastructure",71
77,"internet infrastructure in schools",541,660,1,"01.A-Plan",20,"infrastructure",71
77,"internet infrastructure in schools",541,660,4,"01.C-Plan (Strategies)",20,"infrastructure",71
2,"digital resouces",381,542,1,"01.A-Plan",13,"distribution",70
2,"digital resouces",381,542,1,"01.A-Plan",19,"material",70
2,"digital resouces",381,542,1,"01.A-Plan",20,"infrastructure",70
2,"digital resouces",381,542,4,"01.C-Plan (Strategies)",13,"distribution",70
2,"digital resouces",381,542,4,"01.C-Plan (Strategies)",19,"material",70
2,"digital resouces",381,542,4,"01.C-Plan (Strategies)",20,"infrastructure",70
46,"learning platforms",727,977,1,"01.A-Plan",13,"distribution",70
46,"learning platforms",727,977,1,"01.A-Plan",14,"development",70
46,"learning platforms",727,977,1,"01.A-Plan",19,"material",70
46,"learning platforms",727,977,1,"01.A-Plan",20,"infrastructure",70
46,"learning platforms",727,977,4,"01.C-Plan (Strategies)",13,"distribution",70
46,"learning platforms",727,977,4,"01.C-Plan (Strategies)",14,"development",70
46,"learning platforms",727,977,4,"01.C-Plan (Strategies)",19,"material",70
46,"learning platforms",727,977,4,"01.C-Plan (Strategies)",20,"infrastructure",70
78,"guidelines for digital resources",544,725,1,"01.A-Plan",14,"development",70
78,"guidelines for digital resources",544,725,1,"01.A-Plan",18,"vision",70
78,"guidelines for digital resources",544,725,1,"01.A-Plan",19,"material",70
78,"guidelines for digital resources",544,725,4,"01.C-Plan (Strategies)",14,"development",70
78,"guidelines for digital resources",544,725,4,"01.C-Plan (Strategies)",18,"vision",70
78,"guidelines for digital resources",544,725,4,"01.C-Plan (Strategies)",19,"material",70
46,"learning platforms",979,1188,1,"01.A-Plan",13,"distribution",70
46,"learning platforms",979,1188,1,"01.A-Plan",14,"development",70
46,"learning platforms",979,1188,1,"01.A-Plan",19,"material",70
46,"learning platforms",979,1188,1,"01.A-Plan",20,"infrastructure",70
46,"learning platforms",979,1188,4,"01.C-Plan (Strategies)",13,"distribution",70
46,"learning platforms",979,1188,4,"01.C-Plan (Strategies)",14,"development",70
46,"learning platforms",979,1188,4,"01.C-Plan (Strategies)",19,"material",70
46,"learning platforms",979,1188,4,"01.C-Plan (Strategies)",20,"infrastructure",70
79,"training in digital resources",374,515,1,"01.A-Plan",8,"training",68
79,"training in digital resources",374,515,1,"01.A-Plan",17,"expertise",68
79,"training in digital resources",374,515,1,"01.A-Plan",19,"material",68
79,"training in digital resources",374,515,4,"01.C-Plan (Strategies)",8,"training",68
79,"training in digital resources",374,515,4,"01.C-Plan (Strategies)",17,"expertise",68
79,"training in digital resources",374,515,4,"01.C-Plan (Strategies)",19,"material",68
61,"training in innovative pedagogical practices",517,548,1,"01.A-Plan",8,"training",68
61,"training in innovative pedagogical practices",517,548,1,"01.A-Plan",17,"expertise",68
61,"training in innovative pedagogical practices",517,548,4,"01.C-Plan (Strategies)",8,"training",68
61,"training in innovative pedagogical practices",517,548,4,"01.C-Plan (Strategies)",17,"expertise",68
34,"digital competences",550,595,1,"01.A-Plan",12,"assess",68
34,"digital competences",550,595,1,"01.A-Plan",17,"expertise",68
34,"digital competences",550,595,1,"01.A-Plan",18,"vision",68
34,"digital competences",550,595,4,"01.C-Plan (Strategies)",12,"assess",68
34,"digital competences",550,595,4,"01.C-Plan (Strategies)",17,"expertise",68
34,"digital competences",550,595,4,"01.C-Plan (Strategies)",18,"vision",68
61,"training in innovative pedagogical practices",607,728,1,"01.A-Plan",8,"training",68
61,"training in innovative pedagogical practices",607,728,1,"01.A-Plan",17,"expertise",68
61,"training in innovative pedagogical practices",607,728,4,"01.C-Plan (Strategies)",8,"training",68
61,"training in innovative pedagogical practices",607,728,4,"01.C-Plan (Strategies)",17,"expertise",68
80,"training in education management",730,816,1,"01.A-Plan",8,"training",68
80,"training in education management",730,816,1,"01.A-Plan",17,"expertise",68
80,"training in education management",730,816,1,"01.A-Plan",18,"vision",68
80,"training in education management",730,816,4,"01.C-Plan (Strategies)",8,"training",68
80,"training in education management",730,816,4,"01.C-Plan (Strategies)",17,"expertise",68
80,"training in education management",730,816,4,"01.C-Plan (Strategies)",18,"vision",68
81,"labs/environments for schools",818,963,1,"01.A-Plan",14,"development",68
81,"labs/environments for schools",818,963,1,"01.A-Plan",19,"material",68
81,"labs/environments for schools",818,963,1,"01.A-Plan",20,"infrastructure",68
81,"labs/environments for schools",818,963,4,"01.C-Plan (Strategies)",14,"development",68
81,"labs/environments for schools",818,963,4,"01.C-Plan (Strategies)",19,"material",68
81,"labs/environments for schools",818,963,4,"01.C-Plan (Strategies)",20,"infrastructure",68
77,"internet infrastructure in schools",2539,2649,1,"01.A-Plan",20,"infrastructure",73
77,"internet infrastructure in schools",2539,2649,17,"01.B-Plan (Goals/Evidence)",20,"infrastructure",73
24,"equipment for teaching",2651,2767,1,"01.A-Plan",13,"distribution",73
24,"equipment for teaching",2651,2767,1,"01.A-Plan",20,"infrastructure",73
24,"equipment for teaching",2651,2767,17,"01.B-Plan (Goals/Evidence)",13,"distribution",73
24,"equipment for teaching",2651,2767,17,"01.B-Plan (Goals/Evidence)",20,"infrastructure",73
24,"equipment for teaching",2376,2492,1,"01.A-Plan",13,"distribution",73
24,"equipment for teaching",2376,2492,1,"01.A-Plan",20,"infrastructure",73
24,"equipment for teaching",2376,2492,17,"01.B-Plan (Goals/Evidence)",13,"distribution",73
24,"equipment for teaching",2376,2492,17,"01.B-Plan (Goals/Evidence)",20,"infrastructure",73
77,"internet infrastructure in schools",2265,2374,1,"01.A-Plan",20,"infrastructure",73
77,"internet infrastructure in schools",2265,2374,17,"01.B-Plan (Goals/Evidence)",20,"infrastructure",73
83,"collaboration networks",2060,2175,1,"01.A-Plan",14,"development",73
83,"collaboration networks",2060,2175,1,"01.A-Plan",15,"collaboration",73
83,"collaboration networks",2060,2175,1,"01.A-Plan",17,"expertise",73
83,"collaboration networks",2060,2175,1,"01.A-Plan",18,"vision",73
83,"collaboration networks",2060,2175,17,"01.B-Plan (Goals/Evidence)",14,"development",73
83,"collaboration networks",2060,2175,17,"01.B-Plan (Goals/Evidence)",15,"collaboration",73
83,"collaboration networks",2060,2175,17,"01.B-Plan (Goals/Evidence)",17,"expertise",73
83,"collaboration networks",2060,2175,17,"01.B-Plan (Goals/Evidence)",18,"vision",73
84,"innovative pedag practices",1938,2059,1,"01.A-Plan",13,"distribution",73
84,"innovative pedag practices",1938,2059,1,"01.A-Plan",18,"vision",73
84,"innovative pedag practices",1938,2059,17,"01.B-Plan (Goals/Evidence)",13,"distribution",73
84,"innovative pedag practices",1938,2059,17,"01.B-Plan (Goals/Evidence)",18,"vision",73
46,"learning platforms",1761,1891,1,"01.A-Plan",13,"distribution",73
46,"learning platforms",1761,1891,1,"01.A-Plan",14,"development",73
46,"learning platforms",1761,1891,1,"01.A-Plan",19,"material",73
46,"learning platforms",1761,1891,1,"01.A-Plan",20,"infrastructure",73
46,"learning platforms",1761,1891,17,"01.B-Plan (Goals/Evidence)",13,"distribution",73
46,"learning platforms",1761,1891,17,"01.B-Plan (Goals/Evidence)",14,"development",73
46,"learning platforms",1761,1891,17,"01.B-Plan (Goals/Evidence)",19,"material",73
46,"learning platforms",1761,1891,17,"01.B-Plan (Goals/Evidence)",20,"infrastructure",73
